nom;code
BERENX;64300
BENAC;65380
BELONCHAMP;70270
ROUVRAY;21530
NEOUX;23200
BIARRITZ;64200
BERBERUST LIAS;65100
BELVERNE;70400
ST ANDEUX;21530
NOUZERINES;23600
BIDACHE;64520
BERNAC DESSUS;65360
BETONCOURT ST PANCRAS;70210
ST BERNARD;21700
PEYRABOUT;23000
BOEIL BEZING;64510
BERNADETS DEBAT;65220
BETONCOURT SUR MANCE;70500
ST BROING LES MOINES;21290
PIONNAT;23140
BOUCAU;64340
BERTREN;65370
BEVEUGE;70110
STE COLOMBE EN AUXOIS;21350
PONTCHARRAUD;23260
BOUGARBER;64230
BEYREDE JUMET CAMOUS;65410
BOUSSERAUCOURT;70500
STE COLOMBE SUR SEINE;21400
RETERRE;23110
BRUGES CAPBIS MIFAGET;64800
BORDERES SUR L ECHEZ;65320
BROYE LES LOUPS ET VERFONTAINE;70100
ST HELIER;21690
ROCHES;23270
BRUGES CAPBIS MIFAGET;64800
BORDES;65190
BUCEY LES TRAVES;70360
ST JEAN DE LOSNE;21170
SARDENT;23250
BRUGES CAPBIS MIFAGET;64800
BRAMEVAQUE;65370
CENANS;70230
ST JULIEN;21490
LA SAUNIERE;23000
BUSTINCE IRIBERRY;64220
BUZON;65140
CHAMPLITTE;70600
STE MARIE SUR OUCHE;21410
LA SOUTERRAINE;23300
CAMOU CIHIGUE;64470
CALAVANTE;65190
CHAMPLITTE;70600
ST MESMIN;21540
ST AGNANT DE VERSILLAT;23300
CASTEIDE CAMI;64170
CASTELBAJAC;65330
CHAMPLITTE;70600
ST SAUVEUR;21270
ST CHRISTOPHE;23000
CASTEIDE DOAT;64460
CASTELNAU MAGNOAC;65230
CHAMPTONNAY;70100
ST SEINE L ABBAYE;21440
ST GERMAIN BEAUPRE;23160
CASTERA LOUBIX;64460
CAUSSADE RIVIERE;65700
CHAMPVANS;70100
ST USAGE;21170
ST HILAIRE LE CHATEAU;23250
CASTETNER;64300
CHIS;65800
CHANCEY;70140
SANTENAY;21590
ST MARTIAL LE MONT;23150
CASTILLON D ARTHEZ;64370
CLARENS;65300
CHARCENNE;70700
SANTOSSE;21340
ST MAURICE LA SOUTERRAINE;23300
CAUBIOS LOOS;64230
COUSSAN;65350
CHATENEY;70240
SAUSSEY;21360
ST MEDARD LA ROCHETTE;23200
CHARRE;64190
ESCONNETS;65130
CHAUVIREY LE CHATEL;70500
SAVIGNY SOUS MALAIN;21540
ST PIERRE CHERIGNAT;23430
CLARACQ;64330
ESQUIEZE SERE;65120
CHAUVIREY LE VIEIL;70500
SAVOUGES;21910
ST PRIEST LA FEUILLE;23300
CONCHEZ DE BEARN;64330
ESTENSAN;65170
CHENEBIER;70400
SEGROIS;21220
ST PRIEST PALUS;23400
EAUX BONNES;64440
FONTRAILLES;65220
CIREY;70190
SEIGNY;21150
ST SEBASTIEN;23160
ESCOS;64270
GARDERES;65320
COGNIERES;70230
SEMAREY;21320
ST SILVAIN BELLEGARDE;23190
ESPECHEDE;64160
GAUDENT;65370
COLOMBE LES VESOUL;70000
SEMEZANGES;21220
VAREILLES;23300
ESQUIULE;64400
GAUSSAN;65670
COLOMBOTTE;70240
SEMOND;21450
VIGEVILLE;23140
ETCHEBAR;64470
GERDE;65200
COMBEAUFONTAINE;70120
SENAILLY;21500
LA VILLENEUVE;23260
GELOS;64110
GREZIAN;65240
CONTREGLISE;70160
TALMAY;21270
ALLES SUR DORDOGNE;24480
HASPARREN;64240
HAUTAGET;65150
COULEVON;70000
TARSUL;21120
ALLAS LES MINES;24220
HAUT DE BOSDARROS;64800
HIIS;65200
COUTHENANS;70400
TART LE BAS;21110
ANGOISSE;24270
HERRERE;64680
ILHEU;65370
CRESANCEY;70100
TART;21110
BANEUIL;24150
IDAUX MENDY;64130
JARRET;65100
CREVANS ET LA CHAPELLE LES GRANGES;70400
THOISY LE DESERT;21320
BASSILLAC ET AUBEROCHE;24330
ITXASSOU;64250
LABASTIDE;65130
DAMPVALLEY ST PANCRAS;70210
TICHEY;21250
BASSILLAC ET AUBEROCHE;24330
JASSES;64190
LABATUT RIVIERE;65700
DEMANGEVELLE;70210
TOUTRY;21460
BEAUMONTOIS EN PERIGORD;24440
JUXUE;64120
LAMARQUE PONTACQ;65380
DENEVRE;70180
TROUHANS;21170
BEAURONNE;24400
LAA MONDRANS;64300
LAMARQUE RUSTAING;65220
ESMOULIERES;70310
VENAREY LES LAUMES;21150
BOSSET;24130
LABASTIDE VILLEFRANCHE;64270
LANCON;65240
ESPRELS;70110
VERDONNET;21330
BOULAZAC ISLE MANOIRE;24750
LACADEE;64300
LANESPEDE;65190
FAUCOGNEY ET LA MER;70310
VERONNES;21260
BOURROU;24110
LACOMMANDE;64360
LESCURRY;65140
FAVERNEY;70160
VEUXHAULLES SUR AUBE;21520
BOUTEILLES ST SEBASTIEN;24320
LAHONTAN;64270
LOUDENVIELLE;65510
FERRIERES LES SCEY;70360
VIEILMOULIN;21540
BRANTOME EN PERIGORD;24310
LAHOURCADE;64150
LOUDERVIELLE;65240
FONTENOIS LES MONTBOZON;70230
VIGNOLES;21200
BRANTOME EN PERIGORD;24530
LANNE EN BARETOUS;64570
LOUIT;65350
FRANCALMONT;70800
VILLARGOIX;21210
CALVIAC EN PERIGORD;24370
LASCLAVERIES;64450
LOURDES;65100
FRANCHEVELLE;70200
VILLEBERNY;21350
CENAC ET ST JULIEN;24250
LASSE;64220
LOURES BAROUSSE;65370
FRANCOURT;70180
VILLY EN AUXOIS;21350
CHALAGNAC;24380
LEE;64320
LUBY BETMONT;65220
FRAMONT;70600
VILLY LE MOUTIER;21250
CHAMPCEVINEL;24750
LESPIELLE;64350
MARQUERIE;65350
FRASNE LE CHATEAU;70700
VIX;21400
LA CHAPELLE FAUCHER;24530
LIVRON;64530
MINGOT;65140
FRESSE;70270
VOLNAY;21190
LA CHAPELLE ST JEAN;24390
LOHITZUN OYHERCQ;64120
MONFAUCON;65140
GEORFANS;70110
VOUDENAY;21230
CHASSAIGNES;24600
LOMBIA;64160
MONLONG;65670
GOURGEON;70120
ALLINEUC;22460
LES COTEAUX PERIGOURDINS;24120
LONCON;64410
MONTOUSSE;65250
GRANGES LA VILLE;70400
BEGARD;22140
CHERVEIX CUBAS;24390
LUXE SUMBERRAUTE;64120
ORDIZAN;65200
GRATTERY;70170
BERHET;22140
CLADECH;24170
LYS;64260
PAILHAC;65240
HAUT DU THEM CHATEAU LAMBERT;70440
LA BOUILLIE;22240
CONNEZAC;24300
MASCARAAS HARON;64330
PEYRAUBE;65190
HERICOURT;70400
BRUSVILY;22100
CREYSSAC;24350
MASLACQ;64300
PEYRIGUERE;65350
IGNY;70700
LE CAMBOUT;22210
CUBJAC AUVEZERE VAL D ANS;24640
MAUCOR;64160
PINAS;65300
JUSSEY;70500
CARNOET;22160
CUNEGES;24240
MAULEON LICHARRE;64130
PUJO;65500
LAMBREY;70500
CAUREL;22530
LA DORNAC;24120
MEHARIN;64120
ST ARROMAN;65250
LARIANS ET MUNANS;70230
CAVAN;22140
DOUZILLAC;24190
MEILLON;64510
ST PAUL;65150
MAGNY JOBERT;70200
LA CHAPELLE NEUVE;22160
ETOUARS;24360
MENDIONDE;64240
ST SAVIN;65400
MAGNY LES JUSSEY;70500
LE MENE;22330
LES FARGES;24290
MENDIVE;64220
SALLES;65400
MAGNY VERNOIS;70200
CORSEUL;22130
FAURILLES;24560
MESPLEDE;64370
SARRANCOLIN;65410
MAILLERONCOURT ST PANCRAS;70210
CREHEN;22130
FIRBEIX;24450
MOMY;64350
SAZOS;65120
LA MALACHERE;70190
DUAULT;22160
FOSSEMAGNE;24210
MONASSUT AUDIRACQ;64160
SEGUS;65100
MELIN;70120
BINIC ETABLES SUR MER;22520
FRAISSE;24130
MOUGUERRE;64990
SOST;65370
MELINCOURT;70210
GOMENE;22230
GAUGEAC;24540
MOUMOUR;64400
TALAZAC;65500
MEMBREY;70180
GRACES;22200
GINESTET;24130
NOUSTY;64420
TOSTAT;65140
MERCEY SUR SAONE;70130
GRACE UZEL;22460
GRANGES D ANS;24390
OGENNE CAMPTORT;64190
UZ;65400
MIGNAVILLERS;70400
GUINGAMP;22200
ISSAC;24400
OGEU LES BAINS;64680
UZER;65200
MONTAGNEY;70140
HILLION;22120
LACROPTE;24380
ORION;64390
VIELLA;65120
MONTIGNY LES CHERLIEU;70500
KERFOT;22500
LA FORCE;24130
OSSES;64780
VIEUZOS;65230
MONTJUSTIN ET VELOTTE;70110
KERMOROC H;22140
LALINDE;24150
OZENX MONTESTRUCQ;64300
VIGER;65100
MONTUREUX ET PRANTIGNY;70100
LAMBALLE ARMOR;22400
LAMOTHE MONTRAVEL;24230
PARDIES;64150
VIGNEC;65170
LA ROCHE MOREY;70120
LAMBALLE ARMOR;22400
LE LARDIN ST LAZARE;24570
PONTIACQ VIELLEPINTE;64460
CANTAOUS;65150
NANTILLY;70100
LANDEBAERON;22140
LIORAC SUR LOUYRE;24520
PRECHACQ JOSBAIG;64190
ALENYA;66200
NAVENNE;70000
LANDEHEN;22400
LISLE;24350
RIUPEYROUS;64160
ARBOUSSOLS;66320
NEUVELLE LES LA CHARITE;70130
LANGUEUX;22360
LUSSAS ET NONTRONNEAU;24300
RONTIGNON;64110
ARGELES SUR MER;66700
OUGE;70500
LANLEFF;22290
MAREUIL EN PERIGORD;24340
ST ABIT;64800
BANYULS SUR MER;66650
PALANTE;70200
LANMERIN;22300
MAREUIL EN PERIGORD;24340
ST DOS;64270
LE BARCARES;66420
PERROUSE;70190
LE LESLAY;22800
MAREUIL EN PERIGORD;24340
STE ENGRACE;64560
BELESTA;66720
PESMES;70140
LOUANNEC;22700
EYRAUD CREMPSE MAURENS;24130
ST GOIN;64400
BOURG MADAME;66760
POLAINCOURT ET CLAIREFONTAINE;70210
MEGRIT;22270
EYRAUD CREMPSE MAURENS;24140
ST JAMMES;64160
BROUILLA;66620
POMOY;70240
MERDRIGNAC;22230
MESCOULES;24240
ST JEAN LE VIEUX;64220
CAMELAS;66300
LA ROMAINE;70130
MINIHY TREGUIER;22220
MOLIERES;24480
ST MARTIN D ARROSSA;64780
CAMPOUSSY;66730
LA ROMAINE;70130
MONCONTOUR;22510
MONBAZILLAC;24240
ST PEE SUR NIVELLE;64310
CANAVEILLES;66360
PORT SUR SAONE;70170
LE MOUSTOIR;22340
MONFAUCON;24130
SALLESPISSE;64300
CASTEIL;66820
POYANS;70100
PENVENAN;22710
SANILHAC;24380
SAUBOLE;64420
CATLLAR;66500
PROVENCHERE;70170
PERROS GUIREC;22700
SANILHAC;24750
SAUVETERRE DE BEARN;64390
CERBERE;66290
PURGEROT;70160
PEUMERIT QUINTIN;22480
ORLIAC;24170
SEMEACQ BLACHON;64350
CLARA VILLERACH;66500
QUINCEY;70000
PLEHEDEL;22290
PARCOUL CHENAUD;24410
SERRES CASTET;64121
COLLIOURE;66190
RADDON ET CHAPENDU;70280
FREHEL;22240
PAULIN;24590
SEVIGNACQ MEYRACQ;64260
CORBERE;66130
ROCHE ET RAUCOURT;70180
FREHEL;22240
PAZAYAC;24120
SUHESCUN;64780
CORNEILLA LA RIVIERE;66550
RONCHAMP;70250
PLELAN LE PETIT;22980
PERIGUEUX;24000
UHART MIXE;64120
DORRES;66760
ROSIERES SUR MANCE;70500
PLELAUFF;22570
PEYRIGNAC;24210
UREPEL;64430
ERR;66800
ST FERJEUX;70110
PLEMET;22210
PECHS DE L ESPERANCE;24370
UROST;64160
EUS;66500
ST MARCEL;70500
PLENEUF VAL ANDRE;22370
LE PIZOU;24700
URRUGNE;64122
EYNE;66800
STE MARIE EN CHANOIS;70310
PLERIN;22190
PRATS DU PERIGORD;24550
UZEIN;64230
FEILLUNS;66730
ST SULPICE;70110
PLERNEUF;22170
QUINSAC;24530
ADAST;65260
FONTPEDROUSE;66360
SAUVIGNEY LES PESMES;70140
BEAUSSAIS SUR MER;22650
LA ROCHE CHALAIS;24490
ADERVIELLE POUCHERGUES;65240
FONTRABIOUSE;66210
SERVIGNEY;70240
PLOUEZEC;22470
LA ROCHE CHALAIS;24490
AGOS VIDALOS;65400
FOSSE;66220
SEVEUX MOTEY;70130
PLOUGONVER;22810
LA ROQUE GAGEAC;24250
ANSOST;65140
LAROQUE DES ALBERES;66740
SOING CUBRY CHARENTENAY;70130
PLOULEC H;22300
ROUFFIGNAC ST CERNIN DE REILHAC;24580
ARAGNOUET;65170
LA LLAGONNE;66210
SORANS LES BREUREY;70190
PLOUMAGOAR;22970
ROUFFIGNAC DE SIGOULES;24240
ARNE;65670
LLUPIA;66300
TROMAREY;70150
PLOUMILLIAU;22300
VAL DE LOUYRE ET CAUDEAU;24380
ARRENS MARSOUS;65400
MARQUIXANES;66320
VAUVILLERS;70210
PLOUNEVEZ MOEDEC;22810
ST ANDRE DE DOUBLE;24190
ASTUGUE;65200
LOS MASOS;66500
VAUX LE MONCELOT;70700
PLOUNEVEZ QUINTIN;22110
ST ASTIER;24110
AVERAN;65380
MATEMALE;66210
VELLE LE CHATEL;70000
PLOURHAN;22410
ST AULAYE PUYMANGOU;24410
AVEZAC PRAT LAHITTE;65130
MONT LOUIS;66210
VELLEMOZ;70700
PLUMAUDAN;22350
ST CASSIEN;24540
BAGNERES DE BIGORRE;65200
MONTNER;66720
VELLOREILLE LES CHOYE;70700
PLURIEN;22240
ST CHAMASSY;24260
BAGNERES DE BIGORRE;65710
NOHEDES;66500
LA VERGENNE;70200
PLUSQUELLEC;22160
ST CREPIN D AUBEROCHE;24330
BARRANCOUEU;65240
OPOUL PERILLOS;66600
VERLANS;70400
PLUZUNET;22140
STE CROIX DE MAREUIL;24340
BATSERE;65130
OREILLA;66360
LA VILLEDIEU EN FONTENETTE;70160
POMMERIT LE VICOMTE;22200
ST CYPRIEN;24220
BAZUS NESTE;65250
PLANES;66210
LA VOIVRE;70310
PORDIC;22590
ST ETIENNE DE PUYCORBIER;24400
BEAUCENS;65400
PRATS DE MOLLO LA PRESTE;66230
VOUHENANS;70200
PORDIC;22590
ST FELIX DE REILLAC ET MORTEMART;24260
BEAUDEAN;65710
PRATS DE SOURNIA;66730
VREGILLE;70150
QUEMPER GUEZENNEC;22260
ST FELIX DE VILLADEIX;24510
BENQUE MOLERE;65130
PRUGNANES;66220
L ABERGEMENT STE COLOMBE;71370
QUEVERT;22100
ST GERMAIN ET MONS;24520
BEYREDE JUMET CAMOUS;65410
RASIGUERES;66720
AMEUGNY;71460
QUINTIN;22800
ST JULIEN INNOCENCE EULALIE;24500
BONREPOS;65330
REAL;66210
BARNAY;71540
LE QUIOU;22630
ST JULIEN INNOCENCE EULALIE;24500
BOO SILHEN;65400
SAILLAGOUSE;66800
BARON;71120
LA ROCHE JAUDY;22450
ST JEAN D ESTISSAC;24140
BORDERES LOURON;65590
STE COLOMBE DE LA COMMANDERIE;66300
BEAUBERY;71220
ST BARNABE;22600
ST JORY LAS BLOUX;24160
BOURG DE BIGORRE;65130
ST FELIU D AMONT;66170
BEAUREPAIRE EN BRESSE;71580
ST CONNAN;22480
ST JUST;24320
BOURISP;65170
ST MICHEL DE LLOTES;66130
BEY;71620
ST DENOUAL;22400
ST LEON D ISSIGEAC;24560
BOURREAC;65100
ST NAZAIRE;66570
BISSY SUR FLEY;71460
ST DONAN;22800
ST LOUIS EN L ISLE;24400
BOURS;65460
SANSA;66360
BLANOT;71250
ST ETIENNE DU GUE DE L ISLE;22210
ST MARCEL DU PERIGORD;24510
BULAN;65130
TARERACH;66320
BONNAY;71460
ST GILLES PLIGEAUX;22480
ST MARTIAL VIVEYROL;24320
CAHARET;65190
TAURINYA;66500
BOUHANS;71330
ST GILLES VIEUX MARCHE;22530
ST MARTIN DE RIBERAC;24600
CAIXON;65500
TREVILLACH;66130
LA BOULAYE;71320
ST HELEN;22100
ST MARTIN L ASTIER;24400
CAMPAN;65710
TRILLA;66220
BRESSE SUR GROSNE;71460
ST LORMEL;22130
ST MAYME DE PEREYROL;24380
CAMPUZAN;65230
UR;66760
LE BREUIL;71670
ST QUAY PERROS;22700
ST MESMIN;24270
CAUTERETS;65110
URBANYA;66500
BURZY;71460
ST QUAY PORTRIEUX;22410
ST MICHEL DE DOUBLE;24400
CIZOS;65230
VERNET LES BAINS;66820
CHAMPFORGEUIL;71530
ST SAMSON SUR RANCE;22100
ST MICHEL DE MONTAIGNE;24230
ESCALA;65250
VILLEMOLAQUE;66300
CHANGE;21340
STE TREPHINE;22480
ST PARDOUX ET VIELVIC;24170
ESCAUNETS;65500
VIVES;66490
CHAPAIZE;71460
TONQUEDEC;22140
ST PIERRE DE COLE;24800
ESCOUBES POUTS;65100
ASSWILLER;67320
LA CHAPELLE AU MANS;71130
TREBEDAN;22980
ST PRIVAT EN PERIGORD;24410
ESPARROS;65130
BAERENDORF;67320
LA CHAPELLE DE GUINCHAY;71570
TREBEURDEN;22560
ST PRIVAT EN PERIGORD;24410
ESPECHE;65130
BALBRONN;67310
LA CHAPELLE DU MONT DE FRANCE;71520
TREFFRIN;22340
ST ROMAIN DE MONPAZIER;24540
ESPIEILH;65130
BASSEMBERG;67220
CHARBONNAT;71320
TREVRON;22100
ST SULPICE D EXCIDEUIL;24800
FRECHET AURE;65240
BEINHEIM;67930
CHARBONNIERES;71260
TROGUERY;22450
ST VINCENT LE PALUEL;24200
FRECHOU FRECHET;65190
BELLEFOSSE;67130
CHARETTE VARENNES;71270
ANZEME;23000
SALIGNAC EYVIGUES;24590
GALEZ;65330
BERSTETT;67370
CHASSIGNY SOUS DUN;71170
AUGERES;23210
SARLAT LA CANEDA;24200
GAZOST;65100
BERSTETT;67370
LA CHAUX;71310
AURIAT;23400
SEGONZAC;24600
GENOS;65240
BILWISHEIM;67170
CHEVAGNY LES CHEVRIERES;71960
AUZANCES;23700
SOULAURES;24540
GENSAC;65140
BISCHOFFSHEIM;67870
CHEVAGNY SUR GUYE;71220
BANIZE;23120
TEMPLE LAGUYON;24390
GEU;65100
BITSCHHOFFEN;67350
NAVOUR SUR GROSNE;71520
BAZELAT;23160
TERRASSON LAVILLEDIEU;24120
GEZ EZ ANGLES;65100
BOESENBIESEN;67390
CORTEVAIX;71460
BELLEGARDE EN MARCHE;23190
TEYJAT;24300
GONEZ;65350
BOOTZHEIM;67390
COUBLANC;71170
BONNAT;23220
THIVIERS;24800
HAUBAN;65200
BOURG BRUCHE;67420
CRECHES SUR SAONE;71680
BOSMOREAU LES MINES;23400
TOCANE ST APRE;24350
HECHES;65250
BOUXWILLER;67330
CUISEAUX;71480
LE BOURG D HEM;23220
LA TOUR BLANCHE CERCLES;24320
HERES;65700
BREITENBACH;67220
CURDIN;71130
BUSSIERE ST GEORGES;23600
TURSAC;24620
IZAUX;65250
LA BROQUE;67130
CURTIL SOUS BURNAND;71460
LA CELLE SOUS GOUZON;23230
VALOJOULX;24290
JUILLAN;65290
LA BROQUE;67570
DENNEVY;71510
CHATELUS LE MARCHEIX;23430
VARENNES;24150
ARRAYOU LAHITTE;65100
BUSWILLER;67350
DRACY LE FORT;71640
CLAIRAVAUX;23500
VELINES;24230
LASCAZERES;65700
CLEEBOURG;67160
LE FAY;71580
DUN LE PALESTEL;23800
VILLAC;24120
LAYRISSE;65380
CLIMBACH;67510
FLEURY LA MONTAGNE;71340
EVAUX LES BAINS;23110
AIBRE;25750
LOMBRES;65150
DAMBACH;67110
FONTENAY;71120
FAUX MAZURAS;23400
AISSEY;25360
LOMNE;65130
DAMBACH;67110
FRANGY EN BRESSE;71330
FONTANIERES;23110
ALLENJOIE;25490
LUBRET ST LUC;65220
DAUENDORF;67350
LA FRETTE;71440
FRANSECHES;23480
ALLONDANS;25550
LUZ ST SAUVEUR;65120
DIEFFENBACH AU VAL;67220
FUISSE;71960
GOUZON;23230
AMATHAY VESIGNEUX;25330
LUZ ST SAUVEUR;65120
DIEMERINGEN;67430
GERGY;71590
LE GRAND BOURG;23240
AMONDANS;25330
MADIRAN;65700
DINGSHEIM;67370
GRANDVAUX;71430
ISSOUDUN LETRIEIX;23130
ANTEUIL;25340
MANSAN;65140
DRACHENBRONN BIRLENBACH;67160
GRURY;71760
JALESCHES;23270
APPENANS;25250
MARSAS;65200
DUNTZENHEIM;67270
GUERFAND;71620
JANAILLAT;23250
ARCEY;25750
MONT;65240
ECKBOLSHEIM;67201
LES GUERREAUX;71160
JARNAGES;23140
AUDEUX;25170
MONTEGUT;65150
ECKWERSHEIM;67550
GUEUGNON;71130
MAISONNISSES;23150
BANNANS;25560
MONTGAILLARD;65200
EICHHOFFEN;67140
LA GUICHE;71220
MALLERET;23260
LE BARBOUX;25210
MOULEDOUS;65190
ERSTEIN;67150
HAUTEFOND;71600
MANSAT LA COURRIERE;23400
BATTENANS LES MINES;25640
NEUILH;65200
ESCHAU;67114
HUILLY SUR SEILLE;71290
MONTAIGUT LE BLANC;23320
BAUME LES DAMES;25110
NOUILHAN;65500
ESCHBOURG;67320
ISSY L EVEQUE;71760
MOURIOUX VIEILLEVILLE;23210
BELFAYS;25470
ORIEUX;65190
FESSENHEIM LE BAS;67117
JAMBLES;71640
MOUTIER MALCARD;23220
LE BELIEU;25500
ORLEIX;65800
GOUGENHEIM;67270
JONCY;71460
MOUTIER ROZEILLE;23200
BELMONT;25530
OROIX;65320
HAGUENAU;67500
JOUVENCON;71290
LA NOUAILLE;23500
BEURE;25720
OSSUN;65380
HANGENBIETEN;67980
LEYNES;71570
LA SERRE BUSSIERE VIEILLE;23190
BLAMONT;25310
OURDE;65370
HARSKIRCHEN;67260
LIGNY EN BRIONNAIS;71110
SOUBREBOST;23250
BONNAL;25680
OURSBELILLE;65490
HEGENEY;67360
LOISY;71290
ST AGNANT PRES CROCQ;23260
BOUVERANS;25560
OUSTE;65100
HEILIGENBERG;67190
LUCENAY L EVEQUE;71540
ST BARD;23260
BRECONCHAUX;25640
OUZOUS;65400
HERRLISHEIM;67850
MACON;71000
ST CHABRAIS;23130
BURGILLE;25170
PERE;65130
HILSENHEIM;67600
MAILLY;71340
FURSAC;23290
BURGILLE;25170
PEYRUN;65140
HINSBOURG;67290
MALAY;71460
ST GERMAIN BEAUPRE;23160
CERNAY L EGLISE;25120
POUMAROUS;65190
HURTIGHEIM;67117
MARIGNY;71300
ST HILAIRE LA PLAINE;23150
CHAMPVANS LES MOULINS;25170
POUYASTRUC;65350
HUTTENHEIM;67230
MELAY;71340
ST LAURENT;23000
CHAPELLE D HUIN;25270
PUNTOUS;65230
KAUFFENHEIM;67480
MELLECEY;71640
ST LEGER BRIDEREIX;23300
CHATEAUVIEUX LES FOSSES;25840
RECURT;65330
KIENHEIM;67270
MENETREUIL;71470
ST LEGER LE GUERETOIS;23000
LES TERRES DE CHAUX;25190
ST LANNE;65700
KLEINGOEFT;67440
MERCUREY;71640
ST MAIXANT;23200
CHAZOT;25430
ST LAURENT DE NESTE;65150
KOGENHEIM;67230
MERCUREY;71640
ST MARC A FRONGIER;23200
CHEMAUDIN ET VAUX;25320
ST PASTOUS;65400
LALAYE;67220
MONTAGNY LES BUXY;71390
ST MOREIL;23400
CHEVIGNEY LES VERCEL;25530
SARRIAC BIGORRE;65140
LAMPERTHEIM;67450
MONTCENIS;71710
ST PARDOUX D ARNET;23260
CHOUZELOT;25440
SARROUILLES;65600
LEMBACH;67510
MONT LES SEURRE;71270
ST PARDOUX LES CARDS;23150
PAYS DE CLERVAL;25340
SASSIS;65120
LIMERSHEIM;67150
MORLET;71360
ST PIERRE BELLEVUE;23460
LA CLUSE ET MIJOUX;25300
SAUVETERRE;65700
LOBSANN;67250
LA MOTTE ST JEAN;71160
ST SILVAIN SOUS TOULX;23140
CONSOLATION MAISONNETTES;25390
SERON;65320
LUPSTEIN;67490
MUSSY SOUS DUN;71170
TROIS FONDS;23230
CUSSEY SUR LISON;25440
SIARROUY;65500
LUTZELHOUSE;67130
NANTON;71240
VALLIERE;23120
CUSSEY SUR LISON;25440
SINZOS;65190
MAISONSGOUTTE;67220
NAVILLY;71270
VERNEIGES;23170
CUSSEY SUR L OGNON;25870
SIREIX;65400
MATZENHEIM;67150
OUROUX SUR SAONE;71370
AGONAC;24460
DAMMARTIN LES TEMPLIERS;25110
SOUES;65430
MENCHHOFFEN;67340
OZENAY;71700
ANTONNE ET TRIGONANT;24420
DAMPRICHARD;25450
THEBE;65370
MITTELHAUSBERGEN;67206
OZOLLES;71120
BARDOU;24560
DESANDANS;25750
THERMES MAGNOAC;65230
MOTHERN;67470
PALLEAU;71350
BEAUMONTOIS EN PERIGORD;24440
DOMPREL;25510
TOURNAY;65190
NEUVE EGLISE;67220
PERRECY LES FORGES;71420
BEAUREGARD DE TERRASSON;24120
DOUBS;25300
UGNOUAS;65140
NEUVILLER LA ROCHE;67130
PERREUIL;71510
PAYS DE BELVES;24170
ECHAY;25440
VILLEFRANQUE;65700
BETSCHDORF;67660
PERRIGNY SUR LOIRE;71160
BOISSE;24560
EPENOY;25800
VILLELONGUE;65260
OBERDORF SPACHBACH;67360
LA PETITE VERRIERE;71400
BONNEVILLE ET ST AVIT DE FUMADIERES;24230
EPEUGNEY;25290
VILLENAVE PRES BEARN;65500
OBERMODERN ZUTZENDORF;67330
PIERRECLOS;71960
BOUILLAC;24480
ETALANS;25580
ARGELES SUR MER;66700
OBERNAI;67210
PIERRE DE BRESSE;71270
BOULAZAC ISLE MANOIRE;24330
ETERNOZ;25330
BAGES;66670
OBERROEDERN;67250
PONTOUX;71270
BOURDEILLES;24310
ETOUVANS;25260
BAILLESTAVY;66320
ODRATZHEIM;67520
PRESSY SOUS DONDIN;71220
BOURG DES MAISONS;24320
ETRAPPE;25250
BOULETERNERE;66130
OERMINGEN;67970
RANCY;71290
BOURNIQUEL;24150
FAIMBE;25250
CAUDIES DE CONFLENT;66360
VAL DE MODER;67350
RECLESNE;71540
BRANTOME EN PERIGORD;24310
FESCHES LE CHATEL;25490
CONAT;66500
PLAINE;67420
RIGNY SUR ARROUX;71160
BRANTOME EN PERIGORD;24460
FESSEVILLERS;25470
ELNE;66200
RANRUPT;67420
ST ANDRE LE DESERT;71220
BUSSAC;24350
FONTAIN;25720
ENVEITG;66760
RAUWILLER;67320
ST BONNET DE JOUX;71220
CALES;24150
FONTENELLE MONTBY;25340
ESTAVAR;66800
REIPERTSWILLER;67340
ST BONNET EN BRESSE;71310
CAMPAGNE;24260
FONTENOTTE;25110
ESTOHER;66320
RIMSDORF;67260
ST CLEMENT SUR GUYE;71460
LA CASSAGNE;24120
LES FOURGS;25300
FENOUILLET;66220
ROHR;67270
ST DIDIER EN BRESSE;71620
CASTELS ET BEZENAC;24220
FRANEY;25170
FINESTRET;66320
ROSHEIM;67560
ST DIDIER EN BRIONNAIS;71110
CHALAIS;24800
GEVRESIN;25270
FOURQUES;66300
RUSS;67130
ST DIDIER SUR ARROUX;71190
CHAMPS ROMAIN;24470
GLAMONDANS;25360
JOCH;66320
SAASENHEIM;67390
ST EMILAND;71490
CHAPDEUIL;24320
GONSANS;25360
LAMANERE;66230
SALMBACH;67160
ST ETIENNE EN BRESSE;71370
LA CHAPELLE GRESIGNAC;24320
GOUMOIS;25470
LATOUR DE CAROL;66760
SARREWERDEN;67260
ST FIRMIN;71670
LA CHAPELLE MONTMOREAU;24300
GOUX LES DAMBELIN;25150
LATOUR DE FRANCE;66720
SARREWERDEN;67260
ST GENGOUX DE SCISSE;71260
CHERVAL;24320
GRAND COMBE DES BOIS;25210
LESQUERDE;66220
SCHERLENHEIM;67270
ST GERMAIN DU BOIS;71330
COLOMBIER;24560
FOURNETS LUISANS;25390
LLAURO;66300
SCHIRRHEIN;67240
ST GERVAIS SUR COUCHES;71490
COMBERANCHE ET EPELUCHE;24600
GRANDFONTAINE SUR CREUSE;25510
MONTESCOT;66200
SCHNERSHEIM;67370
ST HURUGE;71460
COURS DE PILE;24520
GROSBOIS;25110
